Column1,name,minutes,ingredients,n_ingredients,ingredients_clean_processed,type,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium
5654,oven roasted sweet onions,25,"sweet onions, fresh garlic cloves, bay leaves, fresh parsley, fresh sage, fresh oregano, fresh basil, kosher salt, cracked black pepper, balsamic vinegar, extra virgin olive oil",11,sweet onions fresh garlic cloves bay leaves fresh parsley fresh sage fresh oregano fresh basil kosher salt cracked black pepper balsamic vinegar extra virgin olive oil,main_meal,15.65,1.95,6.46,3.37,13.67,5.65,6.46,15.55,0,3.46,6.01,1.91,23.37,0.01,15.76,4.3,16.62,8.02,4.85,15.89,3.65,0.15
6516,rice noodles with tahini sauce and mixed veggies,35,"rice noodles, onions, carrots, frozen peas, sesame seeds, tahini, butter, sesame oil, gomashio",9,rice noodles onions carrots frozen peas sesame seeds tahini butter sesame oil gomashio,main_meal,0.89,4.67,4,3.33,11.56,5.22,2,2.89,0,6.22,2.78,2.56,1.89,0,0.78,1.56,2,1.67,2.44,1.67,3.33,0
2458,delicious and simple potato soup  vegan,60,"vegetable oil, onions, celery, potatoes, garlic cloves, onion powder, water, thyme, basil, salt, fresh parsley, dill",12,vegetable oil onions celery potatoes garlic cloves onion powder water thyme basil salt fresh parsley dill,main_meal,1,2.33,5.33,3.33,12.42,5.58,6.75,12.5,0,4.08,7,2.58,24,0,4,5.33,11.97,7.5,4.08,18.84,3.84,0
8211,thai vegan fried rice,27,"cooked long-grain rice, vegetable oil, garlic, onion, fresh ground black pepper, green beans, frozen corn kernels, soy sauce, green curry paste, scallions, cucumber, lime",12,cooked long grain rice vegetable oil garlic onion fresh ground black pepper green beans frozen corn kernels soy sauce green curry paste scallions cucumber lime,main_meal,0.56,3.81,2,3.19,0.25,4.67,1.83,9.31,0,4.83,1.06,2.47,4,0,0.17,2.14,10.25,1.33,2.58,1.53,2.97,0.03
8192,thai pineapple fried rice,19,"vegetable oil, onion, garlic, carrot, green beans, fresh pineapple chunks, cooked rice, ketchup, salt, cucumber, green onions, fresh cilantro",12,vegetable oil onion garlic carrot green beans fresh pineapple chunks cooked rice ketchup salt cucumber green onions fresh cilantro,main_meal,0.78,5.11,3.75,3.19,8.64,5.75,2.22,10.47,0,5.22,2.42,3.25,9.69,0,1.25,3.08,13.22,1.73,2.83,1.76,2.95,0
7813,sunny zucchini curry,40,"oil, leek, garlic cloves, turmeric, chili powder, fresh green chile, sea salt, zucchini, cumin seed, unsweetened flaked coconut, soy cream",11,oil leek garlic cloves turmeric chili powder fresh green chile sea salt zucchini cumin seed unsweetened flaked coconut soy cream,main_meal,19.18,1.36,4.73,3.18,3.82,4.09,2.82,11,0,1.64,5.09,2.18,6.45,0.18,1.55,3.27,12.51,1.73,3,3.19,2.37,0.64
9165,vegetarian green beans and tomatoes,25,"green beans, tomatoes, olive oil, salt, fresh ground pepper, garlic salt",6,green beans tomatoes olive oil salt fresh ground pepper garlic salt,main_meal,26.67,1.83,5.83,3.17,1.56,4.5,2.17,16.17,0,2,1.33,2.67,9.17,0,22.72,2.83,29.78,2.18,2.33,11.24,1.68,0
8141,tempeh sweet potato coconut curry,65,"canola oil, onions, salt, tamarind pulp, fresh ginger, fresh garlic, ground coriander, ground turmeric, crushed red pepper flakes, cinnamon, sweet potatoes, water, coconut milk, tempeh, fresh lime juice, soy sauce",16,canola oil onions salt tamarind pulp fresh ginger fresh garlic ground coriander ground turmeric crushed red pepper flakes cinnamon sweet potatoes water coconut milk tempeh fresh lime juice soy sauce,main_meal,13.01,2.05,4.25,3.11,3.69,3.28,2.85,8.35,0,2.41,2.1,2.73,5.12,0,1,3.64,16.48,2.2,3.99,4.44,2.87,0.91
6998,sesame vegetable lo mein,40,"vermicelli, dark sesame oil, sugar snap peas, broccoli florets, red bell pepper, carrots, green onions, garlic cloves, fresh ginger, red pepper flakes, light soy sauce, water, sesame seeds",13,vermicelli dark sesame oil sugar snap peas broccoli florets red bell pepper carrots green onions garlic cloves fresh ginger red pepper flakes light soy sauce water sesame seeds,main_meal,0.67,3.28,4.08,3.1,8.54,3.77,3.08,9.59,0,2.62,3.28,2.74,12.54,0,1.15,2.59,10.92,1.77,2.69,2.6,2.05,0.03
4533,lentil sprout and bulgur salad,30,"cucumber, bulgar wheat, capers, lentil sprouts, scallions, tomatoes, flat leaf parsley, extra virgin olive oil, lemon juice, salt, black pepper, bibb lettuce",12,cucumber bulgar wheat capers lentil sprouts scallions tomatoes flat leaf parsley extra virgin olive oil lemon juice salt black pepper bibb lettuce,main_meal,13.83,1.25,6.33,3.08,6.78,4.33,3.83,3.25,0,2.58,8.17,2.25,26.42,0,15.03,4.08,15.22,3.42,4.08,10.12,2.5,0
9567,lima bean tomato salad,2,"cider vinegar, vegetable oil, garlic, dijon mustard, dried sage, black pepper, lima beans, onions, plum tomatoes",9,cider vinegar vegetable oil garlic dijon mustard dried sage black pepper lima beans onions plum tomatoes,main_meal,2.3,2.41,4.56,3.07,4.67,6,2.81,16.04,0,3.15,1.44,2.33,7.33,0,2.85,3.3,4.15,4.41,5.27,5.3,2.97,0
4717,maki sushi rice,25,"short-grain rice, rice vinegar, mirin, caster sugar, salt",5,short grain rice rice vinegar mirin caster sugar salt,main_meal,0.6,10.2,0.8,3,0,5.6,0.8,1.8,0,8.4,0.8,2.6,0,0,0,0.81,26.14,1.22,2.02,0.73,4.23,0
7968,sweet potato and spicy carrot soup,60,"olive oil, onion, sweet potatoes, carrots, vegetable stock, chili oil",6,olive oil onion sweet potatoes carrots vegetable stock chili oil,main_meal,26.67,3.33,10,3,28.39,5.33,3.67,8.17,0,4.67,6.17,5.5,13.83,0,23.39,5.5,9,3.67,4.83,11.72,2.33,0
9005,vegan red potato and asparagus salad,45,"dijon mustard, lemons, olive oil, cayenne pepper, salt, red potatoes, asparagus, fresh chives",8,dijon mustard lemons olive oil cayenne pepper salt red potatoes asparagus fresh chives,main_meal,21.33,1.21,6.88,2.96,4.54,5.5,3.79,3.79,0,3.92,10.25,2.25,19.62,0,20.75,3.71,26.75,3.22,5.67,10.39,2.72,0
6326,savoury cutlets made from red kidney beans,60,"red kidney beans, green chilies, ginger-garlic paste, red chili powder, cumin powder, chat masala, salt, fresh coriander leaves, cornflour, oil, carrots, red capsicums, beetroots, onions, chutney, tamarind chutney",16,red kidney beans green chilies ginger garlic paste red chili powder cumin powder chat masala salt fresh coriander leaves cornflour oil carrots red capsicums beetroots onions chutney tamarind chutney,main_meal,0.56,2.88,3.06,2.94,6.19,3.5,1.56,7.5,0,1.56,3.06,1.81,3,0,0.5,2.06,8.6,0.82,2.19,1.94,2.13,0.38
8178,thai butternut squash and corn bisque,80,"coconut milk, vegetable stock, lemongrass, galangal, kaffir lime leaves, thai red curry paste, paprika, butternut squash, sweet potato, yukon gold potato, onion, garlic cloves, ginger, corn kernels, soy sauce, fresh lime juice, cilantro leaf, thai red chili pepper, scallion top",19,coconut milk vegetable stock lemongrass galangal kaffir lime leaves thai red curry paste paprika butternut squash sweet potato yukon gold potato onion garlic cloves ginger corn kernels soy sauce fresh lime juice cilantro leaf thai red chili pepper scallion top,main_meal,11.2,1.81,4.29,2.94,5.03,3.43,3.15,7.67,0,2.71,2.61,2.67,9.11,0,1.47,3.71,7.06,1.84,3.95,3.81,2.64,0.75
6129,properly prepared spaghetti squash,65,"spaghetti squash, garlic, salt, pepper, olive oil, vegetable oil, vegetables",7,spaghetti squash garlic salt pepper olive oil vegetable oil vegetables,main_meal,22.86,1.57,5.43,2.86,2.62,3.86,2,14.14,0,1.71,2,2.29,9.29,0,19.05,2.43,25.66,2.15,2.29,9.92,1.58,0
9259,very good for your health vegetarian lemon  pepper soup,55,"carrot, cabbage, mushrooms, red capsicum, tomatoes, salt, oil, vegetable stock, black peppercorns, bean sprouts, lemon juice",11,carrot cabbage mushrooms red capsicum tomatoes salt oil vegetable stock black peppercorns bean sprouts lemon juice,main_meal,0.82,0.82,5.36,2.73,11.18,4.36,8,4.64,0,8.73,6.73,9.45,19.91,2.09,4.36,4.27,12.33,1.64,3.09,3.28,2.37,0
5448,couscous salad with dried fruit,25,"boiling water, whole wheat couscous, raisins, craisins, chickpeas, green onions, red bell pepper, parsley, dried apricot, lemon juice, vegetable oil, ground cumin, ground turmeric, hot pepper sauce, salt and pepper",15,boiling water whole wheat couscous raisins craisins chickpeas green onions red bell pepper parsley dried apricot lemon juice vegetable oil ground cumin ground turmeric hot pepper sauce salt pepper,main_meal,1.07,1.67,4.87,2.73,5.87,3.73,3.13,2.8,0,2.07,5.8,1.4,19.67,0,3.53,3.27,10.04,2.4,3.47,4.67,2.14,0
5209,moroccan style split pea soup,200,"split peas, water, carrots, celery ribs, onion, garlic, ground cumin, ground coriander, paprika, dried oregano, bay leaves, salt & freshly ground black pepper",12,split peas water carrots celery ribs onion garlic ground cumin ground coriander paprika dried oregano bay leaves salt freshly ground black pepper,main_meal,0.76,1.89,4.38,2.71,10.64,3.77,2.91,9.25,0,2.45,2.33,2.08,5,0,0.75,2.66,13.06,1.58,2.25,2.68,1.72,0
6666,roasted red lentil soup,85,"curry powder, ground cumin, ground ginger, black pepper, vegetable oil, black mustard seeds, cumin seeds, sesame seeds, garlic, red lentils, onion, celery, carrots, vegetable broth, water, diced tomato, salt",17,curry powder ground cumin ground ginger black pepper vegetable oil black mustard seeds cumin seeds sesame seeds garlic red lentils onion celery carrots vegetable broth water diced tomato salt,main_meal,0.92,1.45,3.71,2.69,6.29,3.41,1.73,6.96,0,1.73,2.18,2,4.59,0,1.16,2.33,10.41,1.28,2.37,2.16,1.92,0
7134,skillet sweet potatoes,35,"olive oil, onion, sweet potatoes, vegetable stock, salt, fresh ground pepper",6,olive oil onion sweet potatoes vegetable stock salt fresh ground pepper,main_meal,26.5,2.83,8.5,2.67,11.89,4.67,2.83,7.17,0,3.83,4.5,4.5,13.17,0,22.72,4.83,30.44,3.18,4.33,11.57,2.18,0
7537,spicy yam curry,45,"mustard oil, cumin seed, onion, garlic cloves, cayenne pepper, yams, diced tomatoes with juice, salt, mild curry powder, tamarind paste, warm water, frozen peas, cilantro",13,mustard oil cumin seed onion garlic cloves cayenne pepper yams diced tomatoes juice salt mild curry powder tamarind paste warm water frozen peas cilantro,main_meal,1.21,1.51,3.31,2.59,0.85,3.69,1.79,8.18,0,1.79,1.54,1.54,5.23,0,1.13,1.9,14.15,1.13,2.18,1.91,1.67,0
4072,italian potato salad,40,"potatoes, onion, extra virgin olive oil, red wine vinegar, sea salt, cracked pepper, fresh parsley",7,potatoes onion extra virgin olive oil red wine vinegar sea salt cracked pepper fresh parsley,main_meal,22.86,1.71,6.86,2.57,8.33,4.29,4.86,4.86,0,3.57,7.86,2,31.14,0,22.76,4.86,25.81,4.73,3.73,14.5,2.45,0
6172,pumpkin soup with curry and basil,50,"oil, sesame oil, curry powder, garlic clove, spring onions, hokkaido squash, hot water, salt and pepper, fresh basil",9,oil sesame oil curry powder garlic clove spring onions hokkaido squash hot water salt pepper fresh basil,main_meal,0.67,1.67,2.89,2.56,6.44,3.67,4.33,12.22,0,1.89,2.33,1.67,7.22,0,1,2.44,14.74,3.56,1.56,5.34,2.12,0
6451,red lentils and spinach,45,"oil, garlic, onion, paprika, coriander, red lentil, diced tomatoes, spinach, ginger, fresh cilantro",10,oil garlic onion paprika coriander red lentil diced tomatoes spinach ginger fresh cilantro,main_meal,0.72,1.47,3.25,2.55,6.47,4.12,4.29,11.8,0,2.54,4.5,2.1,10.3,0,2.4,3.59,0.51,1.89,3.4,3.8,2.16,0
7459,spicy oven dried tomatoes,520,"plum tomatoes, sea salt, sugar, fresh coarse ground black pepper, crushed red pepper flakes, fennel seed, bay leaf, dried thyme, garlic, olive oil, fresh lemon juice",11,plum tomatoes sea salt sugar fresh coarse ground black pepper crushed red pepper flakes fennel seed bay leaf dried thyme garlic olive oil fresh lemon juice,main_meal,15.36,3.82,6.27,2.55,4.3,4.73,2.55,10.91,0,2.91,3.64,2.36,13.64,0,14.48,3.82,16.51,4.73,4.18,19.08,2.64,0
6500,rice and colorful vegetables,25,"raw sugar, salt, lime juice, cooked rice, raisins, olive oil, carrot, red onion, red bell pepper, dried ginger, snow peas, black beans, cilantro",13,raw sugar salt lime juice cooked rice raisins olive oil carrot red onion red bell pepper dried ginger snow peas black beans cilantro,main_meal,12.69,4.77,4.38,2.54,8.26,3.77,1.38,2.15,0,4.38,2,1.85,1.31,0,10.41,1.08,15.05,1.77,2.08,5.61,2.39,0
2514,dosas  indian rice and lentil pancakes,45,"bottled water, basmati rice, urad dal, sugar, sea salt, vegetable oil",6,bottled water basmati rice urad dal sugar sea salt vegetable oil,main_meal,0.5,8.5,0.67,2.5,0,4.67,0.67,1.5,0,7,0.67,2.17,0,0,0,0.67,21.78,1.01,1.67,0.6,3.51,0
5320,vegetarian chili,45,"garlic cloves, ground cumin, olive oil, ground pepper, italian-style tomatoes, red kidney beans, garbanzo beans, water, black beans, tomato paste, carrot, chili powder, zucchini, dijon-style mustard, frozen whole kernel corn, dried basil, hot pepper sauce, dried oregano",18,garlic cloves ground cumin olive oil ground pepper italian style tomatoes red kidney beans garbanzo beans water black beans tomato paste carrot chili powder zucchini dijon style mustard frozen whole kernel corn dried basil hot pepper sauce dried oregano,main_meal,9.7,1.26,4,2.48,9.63,4.11,3.46,8.52,0,3.52,3.72,2.56,7.89,0,10.94,3.65,5.74,2.87,2.96,6.94,1.98,0
7989,sweet potato salad with mustard vinaigrette,30,"sweet potatoes, dijon mustard, white wine vinegar, salt, olive oil, scallions",6,sweet potatoes dijon mustard white wine vinegar salt olive oil scallions,main_meal,27.61,2.28,7.33,2.44,9.39,4.33,1.89,4.56,0,3.22,2.33,3.5,6.67,0,22.33,3.62,36.34,2.8,4.9,11.36,2.3,0
4234,potato onion beaten rice,25,"beaten rice, vegetable oil, mustard seeds, urad dal, turmeric powder, green chili pepper, onion, potato, salt, water, lemon, coriander leaves",12,beaten rice vegetable oil mustard seeds urad dal turmeric powder green chili pepper onion potato salt water lemon coriander leaves,main_meal,1.22,3.47,2.5,2.39,0,4.5,1.19,2.61,0,4.94,1.67,2,7,0,0.97,1.89,13.92,1.31,2.86,1.23,2.73,0
9039,vegan tarka dahl,1470,"fresh ginger, onion seeds, mustard seeds, molasses, garlic cloves, onions, cumin, ground coriander, turmeric, paprika, chili powder, coriander, frozen spinach, yellow split peas, ghee, sunflower oil, garam masala, vegetable stock cube",18,fresh ginger onion seeds mustard seeds molasses garlic cloves onions cumin ground coriander turmeric paprika chili powder coriander frozen spinach yellow split peas ghee sunflower oil garam masala vegetable stock cube,main_meal,6.6,1.88,3.25,2.34,4.37,3.51,3.15,6.85,0,1.98,3.39,1.33,6.67,0,9.46,3.28,3.41,2.92,4.16,4.64,2.15,0
4657,low sodium red chili sauce,28,"low-sodium tomato puree, low sodium vegetable broth, chili powder, garlic powder, ground cumin, dried oregano, crushed red pepper flakes",7,low sodium tomato puree low sodium vegetable broth chili powder garlic powder ground cumin dried oregano crushed red pepper flakes,main_meal,0.43,1.57,2,2.29,0.86,3.57,1.86,13.57,0,1.57,1,2.14,7.86,0,1.14,2.43,0.14,0.71,1.29,1.43,1.29,0
8206,thai sweet garlicky cauliflower with red pepper strips,30,"canola oil, garlic, cauliflower, water, onion, red bell pepper, yellow bell pepper, tamari, sugar, salt",10,canola oil garlic cauliflower water onion red bell pepper yellow bell pepper tamari sugar salt,main_meal,0.4,3.4,2.4,2.2,0,3.1,1.8,10.8,0,1.3,3.2,2.4,10.1,0,0.3,2.2,13.26,0.9,1.5,1.46,1.4,0
6979,sesame ginger couscous,15,"couscous, water, olive oil, onion, gingerroot, carrot, broccoli floret, sesame oil, soy sauce",9,couscous water olive oil onion gingerroot carrot broccoli floret sesame oil soy sauce,main_meal,17.85,0.85,5.22,2.15,12.15,2.33,2.67,3.85,0,2.44,3.85,2.74,13.78,0,15.7,2.19,19.11,2.67,3,8.07,1.52,0.04
3550,green lentils with garlic onion,65,"vegetable oil, whole cumin seed, garlic cloves, onion, green lentil, water, salt, cayenne",8,vegetable oil whole cumin seed garlic cloves onion green lentil water salt cayenne,main_meal,0.38,1.62,2,2.12,0,3.12,1.38,12.12,0,1,0.5,1.5,4.75,0,0.12,1.75,16.46,0.88,1.25,1.39,1.26,0
4094,irish lemon cauliflower   broccoli,16,"vegetable oil, onion, fresh ginger, salt, cauliflower, broccoli, fresh lemon juice, lemon, zest of",8,vegetable oil onion fresh ginger salt cauliflower broccoli fresh lemon juice lemon zest,main_meal,0.75,1,4,2.12,0.88,3.62,3,5.12,0,2.25,7.12,4.12,33.38,0,2.38,3.25,16.71,2.13,3.62,2.26,1.76,0
8538,tunisian summer squash,20,"crookneck yellow squash, zucchini, onion, olive oil, paprika, cumin, pepper, salt, caraway seed, red pepper flakes, garlic cloves, water",12,crookneck yellow squash zucchini onion olive oil paprika cumin pepper salt caraway seed red pepper flakes garlic cloves water,main_meal,13.6,1.22,3.62,2.12,2.25,2.94,1.91,8.75,0,1.7,1.42,1.33,4.5,0,10.78,1.91,14.9,1.5,2.09,6.79,1.3,0
3786,hearty vegetable barley soup,75,"onion soup mix, black beans, tomato paste, carrots, barley, celery, frozen corn, frozen mixed vegetables, water, salt and pepper",10,onion soup mix black beans tomato paste carrots barley celery frozen corn frozen mixed vegetables water salt pepper,main_meal,0.5,1.4,4.2,2.1,12.7,4.4,3.1,6.4,0,4.9,5.5,4,11.7,0,6.5,5.6,15.66,2,3.2,2.11,1.6,0
5373,caramelized onion lentil pilaf,40,"onion, turmeric, ground cumin, ground coriander, cloves, mustard seeds, dried curry leaves, salt, fresh ground black pepper, green lentil, basmati rice",11,onion turmeric ground cumin ground coriander cloves mustard seeds dried curry leaves salt fresh ground black pepper green lentil basmati rice,main_meal,1.15,3.15,1.45,2.06,0,3.73,0.67,1.58,0,4.3,0.82,1.45,0.55,0,0.42,0.79,15.18,1.16,2.12,0.8,2.52,0
4084,intense black bean soup,80,"water, black beans, onions, garlic cloves, olive oil, cayenne pepper, crushed red pepper flakes, green bell pepper, salt, pepper",10,water black beans onions garlic cloves olive oil cayenne pepper crushed red pepper flakes green bell pepper salt pepper,main_meal,16,1.3,3.7,2,0.33,2.7,1.1,9.9,0,0.9,0.5,1.3,3.8,0,12.93,1.4,17.87,1.5,1.5,6.84,1.1,0
8198,thai spicy soup   vegan,45,"water, lemongrass, galanga root, kaffir lime leaves, chili paste, mushroom, onion, oil, lemon juice, vegetarian oyster sauce, tomatoes, chile, light soy sauce, coriander",14,water lemongrass galanga root kaffir lime leaves chili paste mushroom onion oil lemon juice vegetarian oyster sauce tomatoes chile light soy sauce coriander,main_meal,0.55,0.55,2.93,1.95,0.57,2.64,5.71,2.55,0,6.5,2.62,6.55,8.57,1.64,1.36,2.69,8.79,0.71,2.43,2.38,1.76,0.02
8720,vegan bean taco filling,30,"olive oil, onion, garlic cloves, bell pepper, black beans, yellow cornmeal, cumin, paprika, cayenne pepper, chili powder, salsa",11,olive oil onion garlic cloves bell pepper black beans yellow cornmeal cumin paprika cayenne pepper chili powder salsa,main_meal,14.74,1.25,3.68,1.95,2.27,2.75,1.72,9,0,1.4,0.45,1.18,3.45,0,11.76,1.54,4.37,1.45,1.64,6.94,1.23,0
3736,healthy corn and tomato salad,10,"tomatoes, frozen corn kernels, water chestnut, zucchini, cucumber, shallots, dried basil, dried oregano, dried tarragon, braggs liquid aminos",10,tomatoes frozen corn kernels water chestnut zucchini cucumber shallots dried basil dried oregano dried tarragon braggs liquid aminos,main_meal,1.1,2.1,4.8,1.9,6.9,4.1,4.5,4.1,0,3,5.6,2.1,12.4,0,2.1,3.4,0.1,3.2,2.6,5.8,2.5,0.3
9132,vegetarian 15 bean soup,165,"15 bean soup mix, low sodium vegetable broth, olive oil, onion, garlic clove, celery ribs, carrots, diced tomatoes, lemon juice, bay leaves, tabasco sauce, oregano, chili powder, ground thyme, cayenne pepper, ground black pepper, salt",17,15 bean soup mix low sodium vegetable broth olive oil onion garlic clove celery ribs carrots diced tomatoes lemon juice bay leaves tabasco sauce oregano chili powder ground thyme cayenne pepper ground black pepper salt,main_meal,9.94,1.41,4.41,1.88,8.49,3.29,1.94,7.88,0,1.88,2.35,2,9.41,0,9.31,2.41,11.16,3.41,2.94,12.38,1.65,0
